指標名,薬局,,,,,,
出典,病院なび,,,,,,
年次,2021/2/15取得,,,,,,
URL,https://byoinnavi.jp/,,,,,,
備考,"（2019年度：889件、2020年度：1,315件）",,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,URL
品川区,旗の台４丁目,-,"東京都品川区旗の台4-4-4

",35.603613,139.706219,くすりセイジョー荏原町店,https://byoinnavi.jp/pharm/206466
品川区,旗の台４丁目,-,"東京都品川区旗の台4-1-10

",35.604418,139.703966,のぞみ薬局,https://byoinnavi.jp/pharm/206463
品川区,旗の台５丁目,-,"東京都品川区旗の台5-5-2

",35.604578,139.701738,よしみ薬局,https://byoinnavi.jp/pharm/206467
品川区,旗の台５丁目,-,"東京都品川区旗の台5-3-6-102

",35.604759,139.700786,加藤薬局 旗の台店,https://byoinnavi.jp/pharm/274656
品川区,旗の台５丁目,-,"東京都品川区旗の台5-17-19

",35.603797,139.698914,リブラ薬局 旗の台店,https://byoinnavi.jp/pharm/267703
品川区,旗の台５丁目,-,"東京都品川区旗の台5-5-6

",35.604787,139.702074,ツルハドラッグ旗の台南口店,https://byoinnavi.jp/pharm/206468
千代田区,紀尾井町,赤坂,"東京都千代田区紀尾井町4-1

",35.680910,139.734041,薬ヒグチ調剤薬局ニューオータニ店,https://byoinnavi.jp/pharm/202877
千代田区,紀尾井町,赤坂,"東京都千代田区紀尾井町3-29

",35.681494,139.737480,クローバー薬局,https://byoinnavi.jp/pharm/202876
江東区,亀戸２丁目,-,"東京都江東区亀戸2-42-5

",35.701366,139.823507,アイセイ薬局 亀戸店,https://byoinnavi.jp/pharm/264599
江東区,亀戸２丁目,-,"東京都江東区亀戸2-8-12

",35.701397,139.822900,クスリ・マイティ・亀戸店,https://byoinnavi.jp/pharm/204266
江東区,亀戸２丁目,-,"東京都江東区亀戸2-7-10

",35.701288,139.820618,(有)杉原達二商店,https://byoinnavi.jp/pharm/204265
江東区,亀戸２丁目,-,"東京都江東区亀戸2-43-2

",35.701349,139.823844,十二調剤薬局,https://byoinnavi.jp/pharm/204264
江東区,亀戸２丁目,-,"東京都江東区亀戸2-37-9

",35.700924,139.825098,くすりセイジョー亀戸店,https://byoinnavi.jp/pharm/204263
江東区,亀戸２丁目,-,"東京都江東区亀戸2-25-7

",35.698850,139.824259,(有)シバタ薬局 亀戸店,https://byoinnavi.jp/pharm/204262
江東区,亀戸２丁目,-,"東京都江東区亀戸2-20-7

",35.697674,139.825343,マツモトキヨシ亀戸駅前店,https://byoinnavi.jp/pharm/204261
江東区,亀戸２丁目,-,"東京都江東区亀戸2-1-12

",35.697250,139.820125,マツモトキヨシ 亀戸店,https://byoinnavi.jp/pharm/204260
江東区,亀戸３丁目,-,"東京都江東区亀戸3-50-4

",35.704453,139.823469,ベイ薬局,https://byoinnavi.jp/pharm/204270
江東区,亀戸３丁目,-,"東京都江東区亀戸3-46-2

",35.701874,139.822613,クローバー薬局,https://byoinnavi.jp/pharm/204269
江東区,亀戸３丁目,-,"東京都江東区亀戸3-2-12

",35.701702,139.820425,杉下薬局,https://byoinnavi.jp/pharm/204268
江東区,亀戸３丁目,-,"東京都江東区亀戸3-19-14

",35.703862,139.820822,植村薬品商会,https://byoinnavi.jp/pharm/204267
江東区,亀戸４丁目,-,"東京都江東区亀戸4-18-4

",35.701108,139.825638,サンメディック薬局亀戸店,https://byoinnavi.jp/pharm/204272
江東区,亀戸４丁目,-,"東京都江東区亀戸4-18-11

",35.701535,139.826187,わかば薬局,https://byoinnavi.jp/pharm/204271
江東区,亀戸５丁目,-,"東京都江東区亀戸5-5-9

",35.698418,139.827227,コスモ薬局,https://byoinnavi.jp/pharm/204276
江東区,亀戸５丁目,-,"東京都江東区亀戸5-10-6

",35.699201,139.827499,コスモ薬局亀戸店,https://byoinnavi.jp/pharm/204274
江東区,亀戸５丁目,-,"東京都江東区亀戸5-15-3

",35.700022,139.825747,マツモトキヨシ 亀戸北口店,https://byoinnavi.jp/pharm/204275
江東区,亀戸５丁目,-,"東京都江東区亀戸5-1-1

",35.697884,139.826525,ハック アトレ亀戸店,https://byoinnavi.jp/pharm/204273
江東区,亀戸６丁目,-,"東京都江東区亀戸6-57-24

",35.696967,139.828296,トモズ 亀戸東口店,https://byoinnavi.jp/pharm/254879
江東区,亀戸６丁目,-,"東京都江東区亀戸6-31-1 ｻﾝｽﾄﾘ-ﾄ亀戸

",35.695257,139.828723,トモズ サンストリート亀戸店,https://byoinnavi.jp/pharm/204280
江東区,亀戸６丁目,-,"東京都江東区亀戸6-62-8

",35.697210,139.828965,ヒグチ薬品亀戸東口店,https://byoinnavi.jp/pharm/204282
江東区,亀戸６丁目,-,"東京都江東区亀戸6-58-11

",35.696926,139.827940,ユタカ薬局,https://byoinnavi.jp/pharm/204281
江東区,亀戸６丁目,-,"東京都江東区亀戸6-26-5

",35.696281,139.826446,平成薬局亀戸店,https://byoinnavi.jp/pharm/204279
江東区,亀戸６丁目,-,"東京都江東区亀戸6-25-3

",35.695945,139.826029,松江堂薬局,https://byoinnavi.jp/pharm/204278
江東区,亀戸６丁目,-,"東京都江東区亀戸6-13-3

",35.694908,139.826142,のぞみ薬局,https://byoinnavi.jp/pharm/204277
江東区,亀戸８丁目,-,"東京都江東区亀戸8-9-8

",35.698699,139.833617,ファーマライズ薬局亀戸店,https://byoinnavi.jp/pharm/204283
江東区,亀戸９丁目,-,"東京都江東区亀戸9-34-1

",35.700283,139.840446,大洋薬局,https://byoinnavi.jp/pharm/204285
江東区,亀戸９丁目,-,"東京都江東区亀戸9-11-1

",35.696262,139.846193,日本調剤江東薬局,https://byoinnavi.jp/pharm/204284
中央区,京橋２丁目,日八京,"東京都中央区京橋2-12-4 光和ビル1F

",35.675857,139.771776,ニックハート薬局,https://byoinnavi.jp/pharm/252923
中央区,京橋２丁目,日八京,"東京都中央区京橋2-8-21

",35.677486,139.770943,中央薬局,https://byoinnavi.jp/pharm/202254
中央区,京橋２丁目,日八京,"東京都中央区京橋2-8-18

",35.677278,139.770918,スギ薬局京橋店,https://byoinnavi.jp/pharm/202253
中央区,銀座１丁目,-,"東京都中央区銀座1-16-5

",35.674021,139.770631,くすりの福太郎 銀座1丁目店,https://byoinnavi.jp/pharm/202225
中央区,銀座１丁目,-,"東京都中央区銀座1-13-9

",35.673186,139.769201,クオール薬局銀座店,https://byoinnavi.jp/pharm/202224
中央区,銀座２丁目,-,"東京都中央区銀座2-6-5

",35.673648,139.767150,漢方カウンセリングルームKaon,https://byoinnavi.jp/pharm/202228
中央区,銀座２丁目,-,"東京都中央区銀座2-4-1

",35.674424,139.766681,薬局アポック銀座柳通り支店,https://byoinnavi.jp/pharm/202227
中央区,銀座３丁目,-,"東京都中央区銀座3-10-1 銀座3丁目Dビルディング

",35.671649,139.768520,トモズ 銀座三丁目店,https://byoinnavi.jp/pharm/254888
中央区,銀座３丁目,-,"東京都中央区銀座3-4-5

",35.673002,139.765989,薬局アポック銀座ガス灯通り店,https://byoinnavi.jp/pharm/202233
中央区,銀座３丁目,-,"東京都中央区銀座3-14-13

",35.669968,139.769213,銀座・楽天堂薬局,https://byoinnavi.jp/pharm/202231
中央区,銀座３丁目,-,"東京都中央区銀座3-14-4

",35.670516,139.770036,銀座漢方天風堂薬局,https://byoinnavi.jp/pharm/202232
中央区,銀座３丁目,-,"東京都中央区銀座3-11-16

",35.670782,139.768534,(株)フォーバ,https://byoinnavi.jp/pharm/202229
中央区,銀座４丁目,-,"東京都中央区銀座4-8-7

",35.670386,139.766474,(株)三原薬品 銀座四丁目店,https://byoinnavi.jp/pharm/202235
中央区,銀座４丁目,-,"東京都中央区銀座4-11-3

",35.670177,139.768337,大塚薬局,https://byoinnavi.jp/pharm/202234
中央区,銀座５丁目,-,"東京都中央区銀座5-7-7

",35.670911,139.764200,銀座清水薬局,https://byoinnavi.jp/pharm/202240
中央区,銀座５丁目,-,"東京都中央区銀座5-14-6

",35.668620,139.767161,くすりの福太郎 銀座5丁目店,https://byoinnavi.jp/pharm/202237
中央区,銀座５丁目,-,"東京都中央区銀座5-5-1

",35.671756,139.763898,マツモトキヨシ銀座5th店,https://byoinnavi.jp/pharm/202239
中央区,銀座５丁目,-,"東京都中央区銀座5-15-1

",35.668655,139.767678,銀座薬局,https://byoinnavi.jp/pharm/202238
中央区,銀座５丁目,-,"東京都中央区銀座5-1-15

",35.672168,139.760805,日本調剤 銀座泰明薬局,https://byoinnavi.jp/pharm/202236
中央区,銀座６丁目,-,"東京都中央区銀座6-4-11

",35.670906,139.761199,西銀座ドラツク,https://byoinnavi.jp/pharm/202242
中央区,銀座６丁目,-,"東京都中央区銀座6-2-3

",35.671828,139.761052,あさがお薬局,https://byoinnavi.jp/pharm/202241
中央区,銀座７丁目,-,"東京都中央区銀座7-6-15

",35.669614,139.761533,鳥居ドラツグ,https://byoinnavi.jp/pharm/202245
中央区,銀座７丁目,-,"東京都中央区銀座7-10-5

",35.668639,139.763378,かちどき薬局銀座店,https://byoinnavi.jp/pharm/202243
中央区,銀座７丁目,-,"東京都中央区銀座7-2-4

",35.670935,139.760690,阪神調剤薬局銀座店,https://byoinnavi.jp/pharm/202244
中央区,銀座８丁目,-,"東京都中央区銀座8-12-1セイコー銀座ビル1F

",35.667638,139.763210,ヘルス薬局銀座店,https://byoinnavi.jp/pharm/202247
中央区,銀座８丁目,-,"東京都中央区銀座8-8-11

",35.667884,139.760957,銀座ペンギン薬局,https://byoinnavi.jp/pharm/202251
中央区,銀座８丁目,-,"東京都中央区銀座8-6-5

",35.668808,139.760973,井上薬局,https://byoinnavi.jp/pharm/202249
中央区,銀座８丁目,-,"東京都中央区銀座8-5-1

",35.669386,139.760703,宝仙堂ドラッグ銀座店,https://byoinnavi.jp/pharm/202248
千代田区,九段南１丁目,-,"東京都千代田区九段南1丁目6番17号

",35.693556,139.752834,アイセイ薬局 九段南店,https://byoinnavi.jp/pharm/264592
千代田区,九段南２丁目,-,"東京都千代田区九段南2-4-11

",35.693399,139.744249,オギムラ薬局,https://byoinnavi.jp/pharm/202920
千代田区,九段南４丁目,-,"東京都千代田区九段南4-8-29小久保ビル1F

",35.691480,139.738049,いけだ薬局駅前調剤店,https://byoinnavi.jp/pharm/202922
千代田区,九段南４丁目,-,"東京都千代田区九段南4-6-1九段シルバーパレス103

",35.691935,139.740030,池田薬局,https://byoinnavi.jp/pharm/202921
千代田区,九段北１丁目,-,"東京都千代田区九段北1-9-7

",35.697864,139.750600,エール薬局九段店,https://byoinnavi.jp/pharm/202918
千代田区,九段北４丁目,-,"東京都千代田区九段北4-1-3

",35.692663,139.740164,ドラッグアーバン市ヶ谷店,https://byoinnavi.jp/pharm/202919
渋谷区,恵比寿１丁目,-,"東京都渋谷区恵比寿1-11-6 恵比寿山仁ビル1F

",35.646306,139.711903,城南薬局,https://byoinnavi.jp/pharm/201231
渋谷区,恵比寿１丁目,-,"東京都渋谷区恵比寿1-22-23

",35.646250,139.713352,恵比寿ファーマシー,https://byoinnavi.jp/pharm/201232
渋谷区,恵比寿１丁目,-,"東京都渋谷区恵比寿1-5-2

",35.647471,139.711174,ヤマグチ薬局恵比寿店,https://byoinnavi.jp/pharm/201233
渋谷区,恵比寿３丁目,-,"東京都渋谷区恵比寿3-39-7

",35.643723,139.720774,山田薬局,https://byoinnavi.jp/pharm/201235
渋谷区,恵比寿３丁目,-,"東京都渋谷区恵比寿3-29-17

",35.643551,139.715407,優美堂,https://byoinnavi.jp/pharm/201234
渋谷区,恵比寿４丁目,-,"東京都渋谷区恵比寿4-20-3 恵比寿ｶﾞ-ﾃﾞﾝﾌﾟﾚｲｽオフィス棟 B1階

",35.642160,139.713470,トモズ 恵比寿ガーデンプレイス店,https://byoinnavi.jp/pharm/201237
渋谷区,恵比寿４丁目,-,"東京都渋谷区恵比寿4-27-3

",35.645617,139.715212,有限会社レメディーズ リカリ薬局,https://byoinnavi.jp/pharm/201238
渋谷区,恵比寿４丁目,-,"東京都渋谷区恵比寿4-27-7

",35.645564,139.715720,アダチ薬局,https://byoinnavi.jp/pharm/201236
渋谷区,恵比寿西１丁目,-,"東京都渋谷区恵比寿西1-14-1

",35.647996,139.707808,松山薬局,https://byoinnavi.jp/pharm/201243
渋谷区,恵比寿西１丁目,-,"東京都渋谷区恵比寿西1-35-17

",35.647707,139.702889,くすりの福太郎代官山店,https://byoinnavi.jp/pharm/201244
渋谷区,恵比寿西１丁目,-,"東京都渋谷区恵比寿西1-9-5

",35.647054,139.708347,ケイポートホテルエクセレント店,https://byoinnavi.jp/pharm/201245
渋谷区,恵比寿西１丁目,-,"東京都渋谷区恵比寿西1-10-7

",35.646616,139.707810,ひまわり薬局恵比寿店,https://byoinnavi.jp/pharm/201242
渋谷区,恵比寿西２丁目,-,"東京都渋谷区恵比寿西2-17-21

",35.649041,139.706097,(株)三和堂,https://byoinnavi.jp/pharm/201246
渋谷区,恵比寿南１丁目,-,"東京都渋谷区恵比寿南1-10-10藤岡ビル1F

",35.645749,139.708413,太陽堂薬局,https://byoinnavi.jp/pharm/201240
渋谷区,恵比寿南１丁目,-,"東京都渋谷区恵比寿南1-1-9

",35.646377,139.708250,エビス漢方薬岩崎薬局,https://byoinnavi.jp/pharm/201239
渋谷区,恵比寿南２丁目,-,"東京都渋谷区恵比寿南2-7-1

",35.644476,139.707772,根本薬局,https://byoinnavi.jp/pharm/201241
中央区,月島１丁目,-,"東京都中央区月島1-11-9

",35.665044,139.781888,フレンド薬局,https://byoinnavi.jp/pharm/252845
中央区,月島１丁目,-,"東京都中央区月島1-8-1

",35.664413,139.783210,きらり月島薬局,https://byoinnavi.jp/pharm/273053
中央区,月島１丁目,-,"東京都中央区月島1-26-5

",35.663254,139.782707,どらっぐぱぱす 月島1丁目店,https://byoinnavi.jp/pharm/202183
中央区,月島１丁目,-,"東京都中央区月島1-21-9

",35.663944,139.781317,エスアイエム薬局月島店,https://byoinnavi.jp/pharm/202182
中央区,月島１丁目,-,"東京都中央区月島1-20-5

",35.664110,139.781822,(株)信成堂薬局,https://byoinnavi.jp/pharm/202181
中央区,月島１丁目,-,"東京都中央区月島1-19-4

",35.664305,139.782288,(株)高地薬局,https://byoinnavi.jp/pharm/202180
中央区,月島２丁目,-,"東京都中央区月島2-17-9

",35.661946,139.783789,アポロ薬局,https://byoinnavi.jp/pharm/202186
中央区,月島２丁目,-,"東京都中央区月島2-10-2

",35.663620,139.784318,どらっぐぱぱす 月島店,https://byoinnavi.jp/pharm/202185
中央区,月島３丁目,-,"東京都中央区月島3-28-6

",35.661179,139.779923,福むら薬局,https://byoinnavi.jp/pharm/252867
中央区,月島３丁目,-,"東京都中央区月島3-14-8

",35.661643,139.780211,恵愛堂三丁目薬局,https://byoinnavi.jp/pharm/202189
中央区,月島３丁目,-,"東京都中央区月島3-13-4

",35.662098,139.781130,みのり薬局,https://byoinnavi.jp/pharm/202188
中央区,月島４丁目,-,"東京都中央区月島4-5-12

",35.660652,139.782993,公仁薬局月島,https://byoinnavi.jp/pharm/202191
中央区,月島４丁目,-,"東京都中央区月島4-3-3

",35.661343,139.783631,恵愛堂薬局,https://byoinnavi.jp/pharm/202190
港区,元赤坂１丁目,赤坂,"東京都港区元赤坂1-5-2 永島ビル1階

",35.677937,139.733933,梅花堂薬局,https://byoinnavi.jp/pharm/162615
港区,元麻布３丁目,-,"東京都港区元麻布3-1-38 第5谷澤ビル7A

",35.658382,139.727673,ヒルサイド薬局,https://byoinnavi.jp/pharm/162596
江東区,古石場１丁目,-,"東京都江東区古石場1-13-15

",35.667747,139.796455,ケーアイファーマシー門仲店,https://byoinnavi.jp/pharm/204311
江東区,古石場１丁目,-,"東京都江東区古石場1-2-2

",35.670202,139.792827,旭薬品,https://byoinnavi.jp/pharm/204312
江東区,古石場２丁目,-,"東京都江東区古石場2-14-1

",35.667104,139.799786,メディクス深川店,https://byoinnavi.jp/pharm/204313
品川区,戸越１丁目,-,"東京都品川区戸越1-19-15

",35.614733,139.720513,ドラッグストア・スマイル戸越銀座店,https://byoinnavi.jp/pharm/206332
品川区,戸越１丁目,-,"東京都品川区戸越1-19-14

",35.614651,139.720601,サンドラッグ戸越銀座店,https://byoinnavi.jp/pharm/206331
品川区,戸越１丁目,-,"東京都品川区戸越1-1-9

",35.617832,139.718194,サラダ薬局戸越支店,https://byoinnavi.jp/pharm/206330
品川区,戸越３丁目,-,"東京都品川区戸越3-7-7

",35.612833,139.717179,リボン薬局,https://byoinnavi.jp/pharm/206333
品川区,戸越４丁目,-,"東京都品川区戸越4丁目8番7号

",35.611046,139.718755,戸越薬局 戸越店,https://byoinnavi.jp/pharm/206334
品川区,戸越５丁目,-,"東京都品川区戸越5-18-7-1F

",35.609163,139.717918,公園通り薬局駅前店,https://byoinnavi.jp/pharm/206335
品川区,戸越５丁目,-,"東京都品川区戸越5-6-5アミューズ1F101

",35.610355,139.718508,公園通り薬局,https://byoinnavi.jp/pharm/206339
品川区,戸越５丁目,-,"東京都品川区戸越5-8-3 ハイストーンヴィラ1F

",35.610057,139.719744,ひすい調剤薬局,https://byoinnavi.jp/pharm/206341
品川区,戸越５丁目,-,"東京都品川区戸越5-6-6

",35.610292,139.718470,セイジョー薬局戸越公園店,https://byoinnavi.jp/pharm/206340
品川区,戸越５丁目,-,"東京都品川区戸越5-6-11

",35.609927,139.718115,イトウ薬店,https://byoinnavi.jp/pharm/206338
品川区,戸越５丁目,-,"東京都品川区戸越5-19-13

",35.608566,139.718100,日本調剤戸越公園薬局,https://byoinnavi.jp/pharm/206337
品川区,戸越５丁目,-,"東京都品川区戸越5-18-8

",35.609019,139.717849,Bケアセイジョー戸越公園駅前,https://byoinnavi.jp/pharm/206336
品川区,戸越６丁目,-,"東京都品川区戸越6-8-21

",35.607828,139.717731,SAKURAドラッグ戸越公園店,https://byoinnavi.jp/pharm/206344
