指標名,バス停,,,,,,,,,,,,
出典,NAVITIME,,,,,,,,,,,,
年次,2020/3/10取得,,,,,,,,,,,,
URL,https://www.navitime.co.jp/,,,,,,,,,,,,
備考,路線ごとに1データあるので、単純な駅数が知りたい場合は「1÷路線数」を合計,,,,,,,,,,,,
,,,,,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,路線数,1÷路線数,事業者,路線名,方面①,方面②,およそ住所
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷２-９-８,35.660692,139.706853,渋谷二丁目,3,0.33 ,ハチ公バス,夕やけこやけルート(区役所-恵比寿),恵比寿ガーデンプレイス方面,,東京都渋谷区渋谷
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷２-９-８,35.660692,139.706853,渋谷二丁目,3,0.33 ,都営バス,渋８８,新橋駅前方面,渋谷駅前方面,東京都渋谷区渋谷
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷２-９-８,35.660692,139.706853,渋谷二丁目,3,0.33 ,都営バス,都０１,渋谷駅前方面,,東京都渋谷区渋谷
渋谷区,渋谷２丁目,-,東京都渋谷区渋谷２-２-５,35.660357,139.70899,青山学院西門,1,1.00 ,ハチ公バス,夕やけこやけルート(区役所-恵比寿),恵比寿ガーデンプレイス方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-１６-９,35.661219,139.702447,宮下公園前,2,0.50 ,ハチ公バス,夕やけこやけルート(区役所-恵比寿),恵比寿ガーデンプレイス方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-１６-９,35.661219,139.702447,宮下公園前,2,0.50 ,ハチ公バス,神宮の杜ルート〔渋谷駅行〕,渋谷駅ハチ公口方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-２４-１０,35.660173,139.702184,渋谷駅東口〔都営バス〕,3,0.33 ,都営バス,渋８８出入,新宿車庫前方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-２４-１０,35.660173,139.702184,渋谷駅東口〔都営バス〕,3,0.33 ,都営バス,池８６〔池袋方面〕,池袋駅東口方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-２４-１０,35.660173,139.702184,渋谷駅東口〔都営バス〕,3,0.33 ,都営バス,早８１(渋谷駅東口-早大正門),早大正門方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-１７-２,35.66155,139.703559,美竹の丘,2,0.50 ,ハチ公バス,夕やけこやけルート(区役所-恵比寿),恵比寿ガーデンプレイス方面,,東京都渋谷区渋谷
渋谷区,渋谷１丁目,-,東京都渋谷区渋谷１-１７-２,35.66155,139.703559,美竹の丘,2,0.50 ,ハチ公バス,夕やけこやけルート(恵比寿-区役所),渋谷区役所方面,,東京都渋谷区渋谷
新宿区,住吉町,-,東京都新宿区住吉町２-１５,35.692278,139.721374,曙橋(東京都),1,1.00 ,都営バス,白６１,新宿駅西口方面,練馬駅方面,東京都新宿区住吉町
新宿区,若松町,-,東京都新宿区若松町２８-１,35.699584,139.719344,河田町,6,0.17 ,都営バス,宿７４,東京女子医大前（東京都）方面,新宿駅西口方面,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町２８-１,35.699584,139.719344,河田町,6,0.17 ,都営バス,宿７５,三宅坂方面,新宿駅西口方面,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町２８-１,35.699584,139.719344,河田町,6,0.17 ,都営バス,早８１(早大正門-渋谷駅東口),渋谷駅東口〔都営バス〕方面,,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町２８-１,35.699584,139.719344,河田町,6,0.17 ,都営バス,高７１,九段下（バス）方面,高田馬場駅前方面,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町２８-１,35.699584,139.719344,河田町,6,0.17 ,都営バス,早８１(渋谷駅東口-早大正門),早大正門方面,,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町２８-１,35.699584,139.719344,河田町,6,0.17 ,都営バス,宿７５〔女子医大発着〕,東京女子医大前（東京都）方面,,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町３１-１,35.699903,139.720331,若松町(東京都),5,0.20 ,都営バス,宿７４,東京女子医大前（東京都）方面,新宿駅西口方面,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町３１-１,35.699903,139.720331,若松町(東京都),5,0.20 ,都営バス,早８１(早大正門-渋谷駅東口),渋谷駅東口〔都営バス〕方面,,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町３１-１,35.699903,139.720331,若松町(東京都),5,0.20 ,都営バス,橋６３,新橋駅前方面,小滝橋車庫前方面,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町３１-１,35.699903,139.720331,若松町(東京都),5,0.20 ,都営バス,飯６２,都営飯田橋駅前方面,小滝橋車庫前方面,東京都新宿区若松町
新宿区,若松町,-,東京都新宿区若松町３１-１,35.699903,139.720331,若松町(東京都),5,0.20 ,都営バス,早８１(渋谷駅東口-早大正門),早大正門方面,,東京都新宿区若松町
港区,芝公園４丁目,-,東京都港区芝公園４-９-８,35.654067,139.747591,芝公園四丁目,1,1.00 ,ちぃばす,麻布東ルート,六本木けやき坂方面,,東京都港区芝公園
港区,芝公園４丁目,-,東京都港区芝公園４-２-８,35.65827,139.746064,東京タワー〔構内〕,3,0.33 ,高速バス,東京-千葉/アクシー号,安房鴨川駅〔西口〕方面,,東京都港区芝公園
港区,芝公園４丁目,-,東京都港区芝公園４-２-８,35.65827,139.746064,東京タワー〔構内〕,3,0.33 ,都営バス,橋８６,目黒駅前方面,,東京都港区芝公園
港区,芝公園４丁目,-,東京都港区芝公園４-２-８,35.65827,139.746064,東京タワー〔構内〕,3,0.33 ,都営バス,浜９５,品川駅港南口方面,,東京都港区芝公園
港区,芝公園４丁目,-,東京都港区芝公園４-７-４,35.657193,139.74616,東京タワー〔都道沿い〕,3,0.33 ,都営バス,橋８６,目黒駅前方面,,東京都港区芝公園
港区,芝公園４丁目,-,東京都港区芝公園４-７-４,35.657193,139.74616,東京タワー〔都道沿い〕,3,0.33 ,都営バス,浜９５,品川駅港南口方面,,東京都港区芝公園
港区,芝公園４丁目,-,東京都港区芝公園４-７-４,35.657193,139.74616,東京タワー〔都道沿い〕,3,0.33 ,東急バス,東98,等々力操車所方面,東京駅丸の内南口方面,東京都港区芝公園
港区,芝公園３丁目,虎ノ門,東京都港区芝公園３-１-１４,35.660507,139.749076,御成門小学校前,2,0.50 ,都営バス,浜９５,品川駅港南口方面,,東京都港区芝公園
港区,芝公園３丁目,虎ノ門,東京都港区芝公園３-１-１４,35.660507,139.749076,御成門小学校前,2,0.50 ,東急バス,東98,等々力操車所方面,東京駅丸の内南口方面,東京都港区芝公園
港区,芝公園２丁目,-,東京都港区芝公園２-６-８,35.655558,139.750037,芝公園駅,2,0.50 ,ちぃばす,芝ルート,みなとパーク芝浦方面,新橋駅〔ちぃばす〕方面,東京都港区芝公園
港区,芝公園２丁目,-,東京都港区芝公園２-６-８,35.655558,139.750037,芝公園駅,2,0.50 ,ちぃばす,麻布東ルート,六本木けやき坂方面,,東京都港区芝公園
港区,芝公園１丁目,-,東京都港区芝公園１-１-１２,35.660314,139.751138,御成門駅,2,0.50 ,ちぃばす,芝ルート,みなとパーク芝浦方面,新橋駅〔ちぃばす〕方面,東京都港区西新橋
港区,芝公園１丁目,-,東京都港区芝公園１-１-１２,35.660314,139.751138,御成門駅,2,0.50 ,ちぃばす,麻布東ルート,港区役所（東京都）方面,,東京都港区西新橋
港区,芝公園１丁目,-,東京都港区芝公園１-８-２１,35.657792,139.750344,港区役所(東京都),2,0.50 ,ちぃばす,芝ルート,みなとパーク芝浦方面,新橋駅〔ちぃばす〕方面,東京都港区芝公園
港区,芝公園１丁目,-,東京都港区芝公園１-８-２１,35.657792,139.750344,港区役所(東京都),2,0.50 ,ちぃばす,麻布東ルート,六本木けやき坂方面,,東京都港区芝公園
港区,芝浦４丁目,-,東京都港区芝浦４-１６-３１,35.637748,139.74683,高浜橋,3,0.33 ,ちぃばす,芝浦港南ルート(芝浦ふ頭-品川),品川駅港南口方面,芝浦ふ頭駅/田町駅東口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-１６-３１,35.637748,139.74683,高浜橋,3,0.33 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-１６-３１,35.637748,139.74683,高浜橋,3,0.33 ,都営バス,田９２,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-２２-１,35.640893,139.752047,芝浦アイランド,2,0.50 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),田町駅東口方面,芝浦ふ頭駅/品川駅港南口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-２２-１,35.640893,139.752047,芝浦アイランド,2,0.50 ,ちぃばす,芝浦港南ルート(芝浦ふ頭-品川),品川駅港南口方面,芝浦ふ頭駅/田町駅東口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-９-１８,35.639343,139.747328,芝浦四丁目,4,0.25 ,ちぃばす,芝浦車庫出入,芝浦車庫方面,田町駅東口/六本木ヒルズ方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-９-１８,35.639343,139.747328,芝浦四丁目,4,0.25 ,ちぃばす,芝浦港南ルート(芝浦ふ頭-品川),品川駅港南口方面,芝浦ふ頭駅/田町駅東口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-９-１８,35.639343,139.747328,芝浦四丁目,4,0.25 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-９-１８,35.639343,139.747328,芝浦四丁目,4,0.25 ,都営バス,田９２,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-２０-４７,35.63863,139.750451,芝浦車庫,2,0.50 ,ちぃばす,芝浦車庫出入,田町駅東口/六本木ヒルズ方面,,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-２０-４７,35.63863,139.750451,芝浦車庫,2,0.50 ,高速バス,東京-岩手/東京-盛岡-久慈,盛岡駅西口/久慈駅前方面,,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-１２-４４,35.64087,139.747776,八千代橋(東京都),3,0.33 ,ちぃばす,芝浦車庫出入,芝浦車庫方面,田町駅東口/六本木ヒルズ方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-１２-４４,35.64087,139.747776,八千代橋(東京都),3,0.33 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦４丁目,-,東京都港区芝浦４-１２-４４,35.64087,139.747776,八千代橋(東京都),3,0.33 ,都営バス,田９２,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-４-１７,35.643243,139.746663,藻塩橋,4,0.25 ,ちぃばす,田町ルート,六本木ヒルズ方面,田町駅東口方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-４-１７,35.643243,139.746663,藻塩橋,4,0.25 ,ちぃばす,芝ルート,みなとパーク芝浦方面,新橋駅〔ちぃばす〕方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-４-１７,35.643243,139.746663,藻塩橋,4,0.25 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-４-１７,35.643243,139.746663,藻塩橋,4,0.25 ,都営バス,田９２,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,お台場レインボーバス,品川・台場循環〔台場方面〕,グランドニッコー東京 台場/台場一丁目方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,お台場レインボーバス,品川・台場循環〔品川方面〕,台場一丁目/品川駅港南口方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,ちぃばす,田町ルート,六本木ヒルズ方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,ちぃばす,芝浦車庫出入,芝浦車庫方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,ちぃばす,芝ルート,みなとパーク芝浦方面,新橋駅〔ちぃばす〕方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),芝浦ふ頭駅/品川駅港南口方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,高速バス,東京-岩手/東京-盛岡-久慈,盛岡駅西口/久慈駅前方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,都営バス,浜９５,品川駅港南口方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,都営バス,田９２,品川駅港南口方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１-３２,35.644786,139.748022,田町駅東口,10,0.10 ,都営バス,田９９,品川駅港南口方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-５-３５,35.643867,139.748113,田町駅東口前,3,0.33 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-５-３５,35.643867,139.748113,田町駅東口前,3,0.33 ,都営バス,田９２,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-５-３５,35.643867,139.748113,田町駅東口前,3,0.33 ,都営バス,田９９,田町駅東口方面,,東京都港区芝浦
港区,芝浦３丁目,-,東京都港区芝浦３-１２-１０,35.642165,139.749062,八千代橋東,1,1.00 ,ちぃばす,芝浦港南ルート(芝浦ふ頭-品川),品川駅港南口方面,芝浦ふ頭駅/田町駅東口方面,東京都港区芝浦
港区,芝浦２丁目,-,東京都港区芝浦２-１０-１,35.642904,139.752437,芝浦二丁目,3,0.33 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),田町駅東口方面,芝浦ふ頭駅/品川駅港南口方面,東京都港区芝浦
港区,芝浦２丁目,-,東京都港区芝浦２-１０-１,35.642904,139.752437,芝浦二丁目,3,0.33 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦２丁目,-,東京都港区芝浦２-１０-１,35.642904,139.752437,芝浦二丁目,3,0.33 ,都営バス,田９９,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦２丁目,-,東京都港区芝浦２-１５-６,35.644447,139.753135,竹芝橋,1,1.00 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),田町駅東口方面,芝浦ふ頭駅/品川駅港南口方面,東京都港区芝浦
港区,芝浦１丁目,-,東京都港区芝浦１-１３-１０,35.645978,139.753447,芝浦一丁目,3,0.33 ,ちぃばす,芝浦港南ルート(田町-芝浦ふ頭),田町駅東口方面,,東京都港区芝浦
港区,芝浦１丁目,-,東京都港区芝浦１-１３-１０,35.645978,139.753447,芝浦一丁目,3,0.33 ,都営バス,浜９５,東京タワー〔構内〕方面,品川駅港南口方面,東京都港区芝浦
港区,芝浦１丁目,-,東京都港区芝浦１-１３-１０,35.645978,139.753447,芝浦一丁目,3,0.33 ,都営バス,田９９,田町駅東口方面,品川駅港南口方面,東京都港区芝浦
