指標名,観光地,,,,,,,,
出典,Tripadvisor,,,,,,,,
年次,2020/3/10取得,,,,,,,,
URL,https://www.tripadvisor.jp/,,,,,,,,
備考,レビュー数やカテゴリでフィルターかけたほうがいい,,,,,,,,
,,,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,カテゴリ,星,レビュー数
港区,三田４丁目,-,東京都 港区三田 4-1-31,35.646948,139.740759,長延寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",2.5,3
港区,三田４丁目,-,東京都 港区三田 4-1-29,35.646732,139.740606,宝生院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,5
港区,三田４丁目,-,東京都 港区三田 4-1-27,35.646507,139.7403855,大聖院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",2.5,3
港区,三田４丁目,-,東京都 港区三田 4-12-6,35.644491,139.740273,大増寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,8
港区,三田４丁目,-,東京都 港区三田 4-12-15,35.643744,139.7396295,実相寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,6
港区,三田４丁目,-,東京都 港区三田 4-11-31,35.643015,139.738752,荘厳寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,6
港区,三田４丁目,-,東京都 港区三田 4-11-30,35.642925,139.739175,常教寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,6
港区,三田４丁目,-,東京都 港区三田 4-11-19,35.643942,139.738437,玉鳳寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,11
港区,三田４丁目,-,東京都 港区三田 4-11-14,35.643726,139.7382615,南台寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",2.5,2
港区,三田４丁目,-,東京都 港区三田 4-11,35.643321,139.738419,幽霊坂,"名所・有名スポット, 眺めのよい散策エリア",3,5
港区,三田４丁目,-,東京都 港区三田 4,35.64130532,139.7393482,歯科医学教育発祥之地,"名所・有名スポット, 記念碑 & 像",3,9
港区,三田３丁目,-,東京都 港区三田 3-7-16,35.643159,139.7414025,御田八幡神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,18
港区,三田３丁目,-,東京都 港区三田 三田4-8-34,35.64720748,139.7430098,魚籃寺,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3,11
港区,三田３丁目,-,東京都 港区三田 三田4-14-18,35.64720748,139.7430098,亀塚稲荷神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,9
港区,三田３丁目,-,東京都 港区三田 三田2-13-9,35.64720748,139.7430098,三田春日神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど, 旧跡",3.5,14
港区,三田３丁目,-,東京都 港区三田 三田1-12-11,35.64720748,139.7430098,當光寺,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3,5
港区,三田３丁目,-,東京都 港区三田 3丁目9番9号,35.641152,139.7408895,成覚寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",2.5,2
港区,三田３丁目,-,東京都 港区三田 3-7-8,35.643888,139.7425275,元和キリシタン遺跡,"名所・有名スポット, 記念碑 & 像",3,6
港区,三田３丁目,-,東京都 港区三田 3-4-7,35.646462,139.7437335,蓮乗寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",4,2
港区,三田３丁目,-,東京都 港区三田 3-3-3,35.647245,139.74372,三田子育延命地蔵尊,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,2
港区,三田３丁目,-,東京都 港区三田 三田4-17-28,35.64720748,139.7430098,三田台公園,自然・公園,3.5,20
港区,三田２丁目,-,東京都 港区三田 2-15-45,35.648406,139.7430855,慶應義塾大学 三田キャンパス,"名所・有名スポット, 教育施設",4,93
港区,三田２丁目,-,東京都 港区三田 2,35.65028862,139.7392014,大石主税良金ら十士切腹の地,"名所・有名スポット, 旧跡",3.5,5
港区,三田１丁目,-,東京都 港区三田 1-7,35.65449,139.7395395,銀杏稲荷大明神,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,3
港区,三田１丁目,-,東京都 港区三田 1-4-74,35.653383,139.7406375,元神明宮,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3.5,4
港区,三田１丁目,-,東京都 港区三田 1-4,35.653221,139.7425725,旧逓信省簡易保険局,"名所・有名スポット, 建築物",3,6
新宿区,三栄町,-,東京都 新宿区 三栄町22,35.690058,139.7256795,新宿歴史博物館,"美術館・博物館, 歴史博物館",3.5,63
渋谷区,笹塚１丁目,-,東京都 渋谷区 笹塚1-61-8,35.67303,139.6635165,リバティベル,"コンサート・ショー, シアター",-,0
渋谷区,笹塚１丁目,-,東京都 渋谷区 笹塚1-31-7,35.672706,139.666284,FAB4ギャラリー「レット・イット・ビー」,"美術館・博物館, ショッピング, アートギャラリー",-,0
渋谷区,笹塚１丁目,-,東京都 渋谷区 笹塚1-20-4,35.672724,139.6687545,笹塚観音,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,5
渋谷区,桜丘町,-,東京都 渋谷区 桜丘町26-1 B2F,35.656353,139.699593,セルリアンタワー能楽堂,"コンサート・ショー, シアター",4,17
渋谷区,桜丘町,-,東京都 渋谷区 桜丘町23-21 文化総合センター大和田3階,35.65548,139.699917,こども科学センター・ハチラボ,"美術館・博物館, 子供向け博物館",3.5,6
渋谷区,桜丘町,-,東京都 渋谷区 桜丘町23-21 渋谷区文化総合センター大和田12階,35.65548,139.699917,コスモプラネタリウム渋谷,"美術館・博物館, 天文台・プラネタリウム",4,51
渋谷区,桜丘町,-,東京都 渋谷区 桜丘町,35.65566924,139.7019486,さくら通り,"名所・有名スポット, 眺めのよい散策エリア",3,3
新宿区,左門町,-,東京都 新宿区 左門町18,35.68491,139.7212875,陽運寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,33
新宿区,左門町,-,東京都 新宿区 左門町17,35.685387,139.720887,四谷於岩稲荷田宮神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",4,44
新宿区,左門町,-,東京都 新宿区 左門町14,35.685594,139.719726,ピイスリー,美術館・博物館,-,0
千代田区,麹町６丁目,-,東京都 千代田区麹町 6-5-1,35.685081,139.7313135,聖イグナチオ教会,"名所・有名スポット, 大聖堂",4,29
千代田区,麹町４丁目,-,東京都 千代田区麹町 麹町6-4-1,35.68386905,139.7366261,心法寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,15
千代田区,麹町４丁目,-,東京都 千代田区麹町 麹町1-5-4,35.68386905,139.7366261,麹町 太田姫稲荷神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,9
千代田区,麹町２丁目,-,東京都 千代田区麹町 2-8 麹町二丁目公共施設内,35.685342,139.7397555,麹町小学校,"名所・有名スポット, イベントスペース",4,13
千代田区,麹町１丁目,-,東京都 千代田区麹町 1-2～一番町2,35.683992,139.7445255,千鳥ケ淵公園,自然・公園,4,104
港区,高輪４丁目,-,東京都 港区高輪 4-10-30 アクアパーク品川,35.627625,139.7367045,ステラボール,"コンサート・ショー, シアター",3.5,6
港区,高輪４丁目,-,東京都 港区高輪 4-7-15,35.629101,139.732317,物流博物館,"美術館・博物館, 歴史博物館",3.5,16
港区,高輪４丁目,-,東京都 港区高輪 4-6-12,35.627931,139.7330505,ユニセフハウス,"美術館・博物館, 専門美術館",3,1
港区,高輪４丁目,-,東京都 港区高輪 4-24-40,35.625051,139.7356245,高輪プリンツヒェンガルテン,名所・有名スポット,3,11
港区,高輪４丁目,-,東京都 港区高輪 4-1-8,35.629605,139.731381,巌谷小波の住居跡,"名所・有名スポット, 記念碑 & 像",3,3
港区,高輪４丁目,-,東京都 港区高輪 4-10-18,35.628858,139.7365695,ウィング高輪WEST,"ショッピング, ショッピングモール",3.5,25
港区,高輪３丁目,-,東京都 港区高輪,35.63405775,139.7345637,東海道五十三次,"名所・有名スポット, 旧跡",3.5,11
港区,高輪３丁目,-,東京都 港区高輪 3-13-3,35.629776,139.735908,Shinagawa Goos,"ショッピング, ショッピングモール",3.5,36
港区,高輪３丁目,-,東京都 港区高輪 高輪1-16-25,35.63405775,139.7345637,旧細川邸のシイ,名所・有名スポット,3.5,14
港区,高輪３丁目,-,東京都 港区高輪 高輪4-10-30,35.63405775,139.7345637,高輪テニスセンター,"名所・有名スポット, アリーナ・スタジアム",3,1
港区,高輪３丁目,-,東京都 港区高輪 高輪4-10-23,35.63405775,139.7345637,高山稲荷神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,34
港区,高輪３丁目,-,東京都 港区高輪 高輪3-18-15,35.63405775,139.7345637,高輪公園,自然・公園,3,16
港区,高輪３丁目,-,東京都 港区高輪 高輪3-15-18,35.63405775,139.7345637,高野山東京別院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",4,46
港区,高輪３丁目,-,東京都 港区高輪 高輪2-6-17,35.63405775,139.7345637,高輪消防署二本榎出張所,"名所・有名スポット, 建築物",4,26
港区,高輪３丁目,-,東京都 港区高輪 高輪2-2-26,35.63405775,139.7345637,保安寺,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3,8
港区,高輪３丁目,-,東京都 港区高輪 高輪2-15-10,35.63405775,139.7345637,稲荷神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,12
港区,高輪３丁目,-,東京都 港区高輪 高輪2-14-18,35.63405775,139.7345637,高輪神社,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,26
港区,高輪３丁目,-,東京都 港区高輪 高輪1-15-22,35.63405775,139.7345637,高松児童遊園,"自然・公園, レジャー施設, 遊び場",3.5,7
港区,高輪３丁目,-,東京都 港区高輪 高輪1-14-1,35.63405775,139.7345637,高松宮,"名所・有名スポット, 旧跡",3,9
港区,高輪３丁目,-,東京都 港区高輪 3丁目,35.63405775,139.7345637,水の音広場,名所・有名スポット,3,6
港区,高輪３丁目,-,東京都 港区高輪 3-26-26,35.629164,139.7379735,ウィング高輪 East,"ショッピング, ショッピングモール",3.5,21
港区,高輪３丁目,-,東京都 港区高輪 3-26-26,35.629164,139.7379735,京急ツーリストインフォメーションセンター 品川駅,"観光情報・案内所, 観光案内所",3.5,3
港区,高輪３丁目,-,東京都 港区高輪 3-26,35.629551,139.737762,品川駅創業記念碑,"名所・有名スポット, 記念碑 & 像",3,14
港区,高輪３丁目,-,東京都 港区高輪 3-16-16,35.634186,139.7351025,東禅寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,16
港区,高輪３丁目,-,東京都 港区高輪 3-16-16,35.634186,139.7351025,最初のイギリス公使館跡（東禅寺）,"名所・有名スポット, 旧跡",3,1
港区,高輪３丁目,-,東京都 港区高輪 3-15-15,35.634771,139.733334,カトリック高輪教会,"名所・有名スポット, 大聖堂",3.5,7
港区,高輪３丁目,-,東京都 港区高輪 3-15-15,35.634771,139.733334,日本基督教団高輪教会,"名所・有名スポット, 大聖堂",3.5,7
港区,高輪３丁目,-,東京都 港区高輪 3-14-30,35.633412,139.733064,光福寺,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3.5,12
港区,高輪３丁目,-,東京都 港区高輪 3-14-22,35.633331,139.733685,圓福寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,1
港区,高輪３丁目,-,東京都 港区高輪 3-13-65,35.632899,139.7328705,味の素食の文化センター,"美術館・博物館, 専門美術館",4,21
港区,高輪３丁目,-,東京都 港区高輪 3-13-65,35.632899,139.7328705,Ajinomoto 食とくらしの小さな博物館,"美術館・博物館, 専門美術館",3.5,6
港区,高輪３丁目,-,東京都 港区高輪 3-13-31,35.631018,139.734945,高輪森の公園,"レジャー施設, 自然・公園, 遊び場",3,11
港区,高輪３丁目,-,東京都 港区高輪 3,35.63405775,139.7345637,柘榴坂,"名所・有名スポット, 旧跡",3,25
港区,高輪２丁目,-,東京都 港区高輪 2丁目1番21号,35.638524,139.7379195,陽寿院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,2
港区,高輪２丁目,-,東京都 港区高輪 2丁目16-13,35.639721,139.7390355,道往寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,2
港区,高輪２丁目,-,東京都 港区高輪 2-8-2,35.636607,139.734657,承教寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,7
港区,高輪２丁目,-,東京都 港区高輪 2-19,35.639523,139.7408625,高輪大木戸跡,"名所・有名スポット, 旧跡",3.5,10
港区,高輪２丁目,-,東京都 港区高輪 2-16-22,35.63892,139.739346,願生寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど, 旧跡",3,7
港区,高輪２丁目,-,東京都 港区高輪 2-15,35.636895,139.738464,四十七義士之舊跡,"名所・有名スポット, 記念碑 & 像",2.5,5
港区,高輪２丁目,-,東京都 港区高輪 2-14-25,35.635446,139.7376315,正覺寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,7
港区,高輪２丁目,-,東京都 港区高輪 2-14-25,35.635446,139.7376315,正覚寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",-,0
港区,高輪２丁目,-,東京都 港区高輪 2-1-17,35.638587,139.736853,東京正心館,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",-,0
港区,高輪２丁目,-,東京都 港区高輪 2-11-1,35.637912,139.736439,泉岳寺,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",4.5,625
港区,高輪２丁目,-,東京都 港区高輪 2-11-1,35.637912,139.736439,赤穂義士記念館,"美術館・博物館, 歴史博物館",3.5,13
港区,高輪２丁目,-,東京都 港区 高輪2丁目12番、3丁目19番の間,35.635518,139.7361375,桂坂,名所・有名スポット,3,7
港区,高輪１丁目,-,東京都 港区高輪 1-27-22,35.6364,139.7328165,円真寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,4
港区,高輪１丁目,-,東京都 港区高輪 1-27-21,35.636643,139.7330145,黄梅院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,2
港区,高輪１丁目,-,東京都 港区高輪 1-24-6,35.638245,139.7331855,広岳院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3.5,8
港区,高輪１丁目,-,東京都 港区高輪 1-23-3,35.639217,139.7327895,光臺院,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,1
港区,高輪１丁目,-,東京都 港区高輪 1-23-28,35.638767,139.7322855,源昌寺,"名所・有名スポット, 神社/寺院/教会/モニュメントなど",3,6
港区,高輪１丁目,-,東京都 港区高輪 1-22-9,35.638443,139.733676,丸山神社,"名所・有名スポット, 旧跡, 神社/寺院/教会/モニュメントなど",3,8
