指標名,スポーツ施設,,,,,NAVITIMEの取得範囲（検索欄の小カテゴリ）,
出典,NAVITIME,,,,,2020年度納品物　：　スポーツ施設/運動公園、スポーツクラブ/フィットネスクラブ,
年次,2022/2/2取得,,,,,2021年度納品物　：　上記に加え、ゴルフ場（ゴルフ練習場）、テニスコ―ト、,
URL,https://www.navitime.co.jp/,,,,,スポーツスクール、テニススクール、スケート場、プール,
備考,（2020年度：423件、2021年度：912件）※昨年度から、NAVITIMEの取得範囲を拡張。右記のとおり。,,,,,,
,,,,,,,
区,町丁,エリア,住所,緯度,経度,施設名,種類
中央区,日本橋２丁目,日八京,東京都中央区日本橋2-1-20 ディア日本橋タワー 12F,35.682543,139.772274,リボーンマイセルフ 東京店,スポーツスクール/体験 
港区,南青山３丁目,-,東京都港区南青山3丁目15-7,35.665016,139.715538,リジュビネートピラティス(Re-JuvenatePilates),スポーツクラブ/フィットネスクラブ 
港区,芝公園４丁目,-,東京都港区芝公園4-2-6 東京タワーフットタウン 3F,35.658603,139.745133,ランナーズサロン LOVESPO TOKYO,スポーツクラブ/フィットネスクラブ 
中央区,勝どき２丁目,-,東京都中央区勝どき2-9-12,35.659248,139.778102,ライラプス東京北星ジム,スポーツクラブ/フィットネスクラブ
中央区,日本橋１丁目,日八京,東京都中央区日本橋1-16-3 日本橋木村ビル 2F,35.68229,139.776791,ライザップゴルフ 日本橋店,ゴルフ練習場
港区,高輪３丁目,-,東京都港区高輪3-25-33 長田ビル 5F,35.63192,139.737884,ライザップ 品川店,スポーツクラブ/フィットネスクラブ
渋谷区,恵比寿南２丁目,-,東京都渋谷区恵比寿南2-3-14 CONZE恵比寿 4F,35.645604,139.707595,ライザップ 恵比寿店,スポーツクラブ/フィットネスクラブ 
港区,六本木３丁目,六本木,東京都港区六本木3-17-10 六本木デュープレックスタワー B1F,35.661789,139.7369,ライザップ  六本木店,スポーツクラブ/フィットネスクラブ
渋谷区,神宮前３丁目,-,東京都渋谷区神宮前3-30-12 Gビル神宮前03 B1,35.672256,139.710269,ライザップ  神宮前店,スポーツクラブ/フィットネスクラブ
中央区,銀座７丁目,-,東京都中央区銀座7-13-12 サクセス銀座7ビル2F,35.667467,139.763859,ライザップ  汐留店,スポーツクラブ/フィットネスクラブ 
